,Opening Price (USD),Highest Price (USD),Lowest Price (USD),Closing Price (USD),5. volume,6. market cap (USD),Difference between opening and closing
2023-12-19,42657.8,43497.0,41811.1,42275.99,40927.86,40927.86,-381.81000000000495
2023-12-20,42275.99,44283.0,42206.0,43668.93,48710.29,48710.29,1392.9400000000023
2023-12-21,43668.92,44242.35,43286.72,43861.8,34624.29,34624.29,192.88000000000466
2023-12-22,43861.79,44398.26,43412.54,43969.04,32783.2,32783.2,107.25
2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.13,16557.13,-266.8799999999974
2023-12-24,43702.15,43946.0,42500.0,42991.5,25144.33,25144.33,-710.6500000000015
2023-12-25,42991.5,43802.32,42720.43,43576.13,27021.24,27021.24,584.6299999999974
2023-12-26,43576.12,43592.68,41637.6,42508.93,41010.04,41010.04,-1067.1900000000023
2023-12-27,42508.93,43677.0,42098.69,43428.85,36191.21,36191.21,919.9199999999983
2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52,35150.52,-865.0999999999985
2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.19,42597.19,-496.81000000000495
2023-12-30,42066.94,42612.32,41520.3,42140.28,22906.58,22906.58,73.33999999999651
2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.92,23585.92,143.29000000000087
2024-01-01,42283.58,44184.1,42180.77,44179.55,27174.3,27174.3,1895.9700000000012
2024-01-02,44179.55,45879.63,44148.34,44946.91,65146.41,65146.41,767.3600000000006
2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55,81194.55,-2101.6800000000003
2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06,48038.06,1305.8699999999953
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25,48075.25,-5.989999999997963
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06,17835.06,-176.8000000000029
2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.85,23023.85,-39.30000000000291
2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.58,72814.58,3022.029999999999
2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.67,69927.67,-841.0400000000009
2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41,89911.41,543.989999999998
2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.33,87470.33,-314.8399999999965
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.94,86327.94,-3556.4300000000003
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47,36118.47,65.25
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.41,28228.41,-1115.6399999999994
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89,40269.89,778.75
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.75,45045.75,626.8499999999985
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21,33266.21,-361.8400000000038
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.52,43907.52,-1448.5899999999965
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.75,48342.75,331.5199999999968
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99,15923.99,37.01000000000204
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16,11730.16,-115.72000000000116
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.2,55426.2,-2012.300000000003
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63,57956.63,329.58000000000175
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.83,39293.83,187.29000000000087
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.12,31022.12,-123.80000000000291
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.97,47384.97,1862.4200000000055
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.42,16224.42,297.11999999999534
2024-01-28,42120.63,42842.68,41620.81,42031.06,27295.0,27295.0,-89.56999999999971
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74,31542.74,1271.6499999999942
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.25,37619.25,-361.6100000000006
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.14,39871.14,-361.09999999999854
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.05,35231.05,502.9400000000023
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14,29672.14,117.05000000000291
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.41,12033.41,-188.90000000000146
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89,17066.89,-428.22000000000116
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.76,29467.76,125.81999999999971
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85,24675.85,390.25
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.6,34392.6,1250.6399999999994
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62,45439.62,939.0500000000029
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.48,73503.48,1844.1099999999933
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.36,24802.36,618.3099999999977
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.81,29958.81,548.9099999999962
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.97,59009.97,1617.2699999999968
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.57,55551.57,-217.69000000000233
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37,57046.37,2095.5699999999997
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03,53816.03,84.83000000000175
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25,37772.25,244.09999999999854
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.01,25674.01,-481.4599999999991
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.1,21992.1,495.02999999999884
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99,29534.99,-362.9499999999971
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47,49614.47,484.08000000000175
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.4,43079.4,-409.4300000000003
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.45,35309.45,-560.9599999999991
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.8,30545.8,-544.2699999999968
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.42,16560.42,824.0699999999997
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63,18721.63,160.63999999999942
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72,51256.72,2747.6200000000026
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.99,67194.99,2560.8599999999933
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.47,118763.47,5394.75
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.08,78425.08,-1301.1299999999974
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93,47737.93,1256.9100000000035
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.74,25534.74,-400.6200000000026
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.91,28994.91,1126.6900000000023
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16,84835.16,5131.740000000005
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.78,132696.78,-4521.700000000004
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85,78738.85,2350.0299999999916
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.89,53059.89,749.1300000000047
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.93,74261.93,1301.0100000000093
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.9,19872.9,189.07000000000698
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.67,38404.67,642.6000000000058
2024-03-11,68955.88,68955.9,68480.76,68526.0,1025.19,1025.19,-429.88000000000466
