,Opening Price (USD),Highest Price (USD),Lowest Price (USD),Closing Price (USD),5. volume,6. market cap (USD),Difference between opening and closing
2024-01-12,6.82,6.98,6.3,6.58,3854376.29,3854376.29,-0.2400000000000002
2024-01-13,6.58,6.7,6.39,6.63,1740642.72,1740642.72,0.04999999999999982
2024-01-14,6.63,6.67,6.3,6.32,1150756.29,1150756.29,-0.3099999999999996
2024-01-15,6.32,6.73,6.31,6.67,2457251.33,2457251.33,0.34999999999999964
2024-01-16,6.67,6.93,6.65,6.83,2087549.53,2087549.53,0.16000000000000014
2024-01-17,6.83,6.89,6.66,6.77,1800287.65,1800287.65,-0.0600000000000005
2024-01-18,6.77,6.84,6.23,6.32,1844838.93,1844838.93,-0.4499999999999993
2024-01-19,6.32,6.39,6.04,6.36,1692365.44,1692365.44,0.040000000000000036
2024-01-20,6.36,6.62,6.29,6.5,1720275.46,1720275.46,0.13999999999999968
2024-01-21,6.5,6.53,6.36,6.38,605092.04,605092.04,-0.1200000000000001
2024-01-22,6.38,6.4,5.97,6.05,1489236.84,1489236.84,-0.33000000000000007
2024-01-23,6.04,6.13,5.54,5.84,2509513.0,2509513.0,-0.20000000000000018
2024-01-24,5.84,5.91,5.72,5.87,1317945.9,1317945.9,0.03000000000000025
2024-01-25,5.87,5.87,5.63,5.75,897373.0,897373.0,-0.1200000000000001
2024-01-26,5.75,5.96,5.7,5.95,1074851.21,1074851.21,0.20000000000000018
2024-01-27,5.95,6.0,5.85,5.99,658601.03,658601.03,0.040000000000000036
2024-01-28,5.99,6.08,5.88,5.94,884148.5,884148.5,-0.04999999999999982
2024-01-29,5.94,6.15,5.88,6.14,1413510.13,1413510.13,0.1999999999999993
2024-01-30,6.14,6.34,6.12,6.26,1492342.07,1492342.07,0.1200000000000001
2024-01-31,6.26,6.33,5.93,6.0,1790208.87,1790208.87,-0.2599999999999998
2024-02-01,6.0,6.09,5.88,6.05,1365220.32,1365220.32,0.04999999999999982
2024-02-02,6.05,6.26,6.04,6.14,1077858.28,1077858.28,0.08999999999999986
2024-02-03,6.14,6.29,6.06,6.11,844504.66,844504.66,-0.02999999999999936
2024-02-04,6.11,6.13,5.95,5.98,590556.07,590556.07,-0.1299999999999999
2024-02-05,5.98,6.1,5.91,6.0,820201.0,820201.0,0.019999999999999574
2024-02-06,6.0,6.44,6.0,6.28,1631031.89,1631031.89,0.28000000000000025
2024-02-07,6.28,6.48,6.22,6.39,1303923.89,1303923.89,0.10999999999999943
2024-02-08,6.39,6.43,6.31,6.32,1013712.73,1013712.73,-0.0699999999999994
2024-02-09,6.32,6.69,6.31,6.65,1975370.87,1975370.87,0.33000000000000007
2024-02-10,6.65,6.75,6.53,6.63,941087.36,941087.36,-0.020000000000000462
2024-02-11,6.63,6.83,6.55,6.68,1571053.34,1571053.34,0.04999999999999982
2024-02-12,6.68,6.86,6.48,6.84,1537443.35,1537443.35,0.16000000000000014
2024-02-13,6.84,6.88,6.54,6.68,1445791.74,1445791.74,-0.16000000000000014
2024-02-14,6.68,6.9,6.63,6.89,1410023.61,1410023.61,0.20999999999999996
2024-02-15,6.89,7.53,6.89,7.51,3489004.49,3489004.49,0.6200000000000001
2024-02-16,7.51,7.67,7.3,7.44,2912376.81,2912376.81,-0.0699999999999994
2024-02-17,7.44,7.8,7.37,7.77,2952390.99,2952390.99,0.3299999999999992
2024-02-18,7.77,7.98,7.54,7.66,2170308.36,2170308.36,-0.10999999999999943
2024-02-19,7.66,7.79,7.51,7.7,2136008.5,2136008.5,0.040000000000000036
2024-02-20,7.7,7.74,7.24,7.56,2544818.53,2544818.53,-0.14000000000000057
2024-02-21,7.56,7.56,7.08,7.39,1678182.31,1678182.31,-0.16999999999999993
2024-02-22,7.39,7.52,7.27,7.36,1465874.7,1465874.7,-0.02999999999999936
2024-02-23,7.36,12.63,6.96,11.4,45582807.42,45582807.42,4.04
2024-02-24,11.4,12.86,10.92,11.26,32760235.02,32760235.02,-0.14000000000000057
2024-02-25,11.26,11.64,10.1,11.14,15111199.6,15111199.6,-0.11999999999999922
2024-02-26,11.14,11.56,10.36,10.61,11657596.22,11657596.22,-0.5300000000000011
2024-02-27,10.61,11.21,10.4,10.83,8086764.08,8086764.08,0.22000000000000064
2024-02-28,10.83,11.28,9.7,10.93,10152559.9,10152559.9,0.09999999999999964
2024-02-29,10.93,12.0,10.73,11.12,11956520.94,11956520.94,0.1899999999999995
2024-03-01,11.13,12.04,10.81,11.56,7612345.55,7612345.55,0.4299999999999997
2024-03-02,11.56,13.5,11.3,12.61,12748727.57,12748727.57,1.049999999999999
2024-03-03,12.61,13.27,11.5,12.64,7264739.75,7264739.75,0.030000000000001137
2024-03-04,12.64,13.08,12.0,12.36,6746794.04,6746794.04,-0.28000000000000114
2024-03-05,12.36,14.09,11.28,13.18,14518182.0,14518182.0,0.8200000000000003
2024-03-06,13.19,17.05,12.54,15.41,17274814.69,17274814.69,2.2200000000000006
2024-03-07,15.41,15.57,14.85,15.09,1471661.33,1471661.33,-0.3200000000000003
